,FL1-A,FL3-A
607,3731.4185,2513.241
608,3638.2563,3272.96
609,3425.6711,2965.2314
610,3583.4597,2821.091
611,3909.4731,3648.4407
612,3418.603,1.6940659e-21
613,4024.4375,3187.1519
614,3790.9707,2251.5398
615,3270.7705,2776.615
616,3927.8086,3606.7302
617,3538.8228,1828.0605
618,5469.45,3031.618
619,3665.894,2656.7046
620,3856.6255,2134.0796
621,3627.913,3422.146
622,3804.0483,3719.0537
623,3760.8115,2518.748
624,3365.0781,1494.6222
625,3914.526,2764.072
626,3626.6086,3106.5847
627,3647.176,2179.3938
628,5593.8867,3540.31
629,3456.6082,3075.767
630,3740.2664,3323.5815
631,3890.5972,2352.2693
632,4405.572,2215.9849
633,3707.6067,161.82062
634,4128.932,1211.1321
635,3751.1602,3325.6143
636,3643.368,2863.3315
637,6297.901,4506.8735
638,3642.0938,3259.7212
639,4062.7776,2371.395
640,4925.7603,3103.8347
641,3584.8513,2518.748
642,3665.894,2420.8262
643,3844.579,2149.3572
644,5670.171,3955.1487
645,3514.571,3481.362
646,4155.284,3067.1394
647,3963.749,3149.2612
648,3631.8108,2468.0679
649,5029.169,3434.4055
650,3711.0618,3288.1013
651,3541.794,1771.1696
652,3837.9983,255.64964
653,3599.97,3159.5576
654,3790.9707,3296.6108
655,4494.047,1771.1696
656,3627.913,3201.776
657,3288.1013,2490.9058
658,3519.185,3270.7705
659,3704.1333,2208.7505
660,4086.89,3473.2102
661,3553.5486,3292.3687
662,3580.668,2286.0864
663,3626.6086,3211.3647
664,3929.4495,3192.059
665,3707.6067,2587.6655
666,6641.0054,4763.954
667,5524.09,1.6940659e-21
668,5278.943,3643.368
669,3725.8271,3458.2866
670,3723.5771,2968.5237
671,3977.5762,1406.559
672,3738.0657,2955.2712
673,3769.272,1.6940659e-21
674,4105.785,3072.902
675,3261.9448,3114.775
676,3852.9429,1103.5665
677,3529.8303,375.5472
678,3573.637,2751.3445
679,4293.621,4233.865
680,3655.9773,2490.9058
681,3617.406,3420.3767
682,3840.827,2013.8339
683,4175.041,3259.7212
684,5879.4097,3343.6484
685,3614.7532,2607.9155
686,4315.7383,3877.401
687,3400.6091,2776.615
688,4873.001,5057.8247
689,4199.5596,3633.1047
690,3672.0173,2675.5186
691,3930.2686,3391.4338
692,3843.643,1526.9543
693,3999.2397,2582.5347
694,3847.3792,4246.8784
695,3443.0303,2793.0586
696,5023.3276,3133.543
697,3955.9355,3735.8574
698,3892.3362,2844.3967
699,3935.1604,3211.3647
700,3894.936,2535.0884
701,3595.8804,2230.3296
702,3570.804,2371.395
703,5231.3833,3842.7058
704,3529.8303,2592.7686
705,4052.734,3106.5847
706,4118.0737,2848.2185
707,3565.1013,1954.2048
708,5475.7046,3583.4597
709,4061.4478,2587.6655
710,3823.666,3149.2612
711,3731.4185,689.9744
712,3513.026,1127.6947
713,3529.8303,1962.8628
714,3532.841,2955.2712
715,3522.2437,2855.8096
716,3957.5059,2881.8408
717,5881.17,3944.0325
718,3839.8853,2071.2083
719,3509.9253,2326.2512
720,3711.0618,2881.8408
721,3458.2866,2237.4404
722,3775.546,2079.2231
723,3711.0618,3378.3809
724,3658.4705,2617.8801
725,3795.0227,3149.2612
726,3553.5486,3434.4055
727,6449.856,4533.313
728,3783.8179,2179.3938
729,3583.4597,2707.5288
730,3425.6711,2518.748
731,4103.921,2698.499
732,3829.4373,1980.0387
