,FL1-A,FL3-A
734,5202.9634,3216.112
735,3605.3835,94.532394
736,4340.0864,2473.8254
737,3609.4153,2496.5361
738,3609.4153,2991.1921
739,3840.827,2079.2231
740,4073.9707,3957.5059
741,3484.5957,2607.9155
742,3562.2317,3311.2612
743,4170.0195,2319.653
744,6040.4233,3415.0415
745,3720.1875,2978.319
746,3443.0303,3133.543
747,3528.3198,2656.7046
748,3565.1013,2201.4744
749,4786.225,3000.71
750,3711.0618,2931.5327
751,3479.7395,121.47265
752,5235.8286,4494.379
753,3407.863,2479.5505
754,3761.875,2414.7695
755,3327.641,0.0
756,4055.4277,2468.0679
757,3589.0085,67.56041
758,3522.2437,1175.5704
759,3719.0537,1662.4955
760,3992.5955,2365.0562
761,6120.51,4561.9453
762,3774.5044,2945.184
763,3847.3792,3288.1013
764,3396.9536,3466.6177
765,3751.1602,1742.0897
766,3525.2886,3892.3362
767,3309.1868,2994.3777
768,4129.5303,2637.4958
769,3546.226,2279.2563
770,3466.6177,2958.6052
771,5365.9604,3895.8005
772,3621.3657,3329.6619
773,4845.551,3103.8347
774,3365.0781,2759.8503
775,3686.485,3003.8567
776,6270.3447,4152.41
777,3396.9536,2637.4958
778,3566.5315,1846.647
779,3451.5479,2981.5574
780,3584.8513,2134.0796
781,4690.607,3882.712
782,3378.3809,2738.4277
783,3378.3809,2479.5505
784,5679.216,4082.3982
785,5332.758,3503.681
786,3903.527,2306.342
787,3484.5957,1269.7141
788,3930.2686,2432.8372
789,4423.715,4016.6257
790,4736.156,3895.8005
791,3580.668,3194.5005
792,3783.8179,1837.3773
793,3788.935,3906.0823
794,3487.814,4296.372
795,3553.5486,3052.5388
796,3867.5486,2490.9058
797,3302.9268,2768.2734
798,4065.4292,3463.2974
799,5967.2905,4098.295
800,4108.262,2622.823
801,3569.3828,2738.4277
802,3300.8276,1590.4474
803,4023.7312,2496.5361
804,5898.954,3839.8853
805,4121.7144,3582.0654
806,3474.8484,1163.65
807,3264.1614,3429.1782
808,5192.7983,3736.9624
809,3270.7705,2889.129
810,3557.9043,2556.4622
811,6115.0327,4305.9053
812,6255.6245,4504.9175
813,5355.3096,4257.1943
814,3832.3035,2707.5288
815,6131.004,4426.6875
816,3698.303,2319.653
817,3863.928,2931.5327
818,3726.9492,2855.8096
819,3349.5583,2889.129
820,3528.3198,3022.4746
821,5405.8154,1631.8889
822,4290.8584,3579.2676
823,3349.5583,3458.2866
824,3761.875,2863.3315
825,4485.6816,4104.543
826,3361.2305,2955.2712
827,5885.7827,4203.8193
828,6095.556,4402.11
829,4086.89,3211.3647
830,3589.0085,1631.8889
831,3380.2605,2821.091
832,3674.451,3449.8528
833,6220.3623,3997.7693
834,3400.6091,2390.196
835,4568.458,3040.654
836,3765.0554,3594.5117
837,3890.5972,1175.5704
838,3769.272,3156.997
839,3837.0525,3234.7964
840,3556.4556,3569.3828
841,6418.425,4474.8057
842,5759.5244,4359.8086
843,3938.401,295.71417
844,4843.1123,3211.3647
845,3781.7598,1809.2853
846,3917.0376,3103.8347
847,5534.208,4202.7573
848,3389.584,3130.8906
849,3819.7898,3777.6238
850,3553.5486,348.9821
851,3781.7598,2874.487
852,3580.668,2941.7932
853,5432.989,4266.383
854,3366.9941,2582.5347
855,3968.3916,4673.977
856,3747.9111,3317.4482
857,3473.2102,2896.3523
858,3532.841,2237.4404
859,3784.8447,3232.487
860,3697.1309,3944.0325
861,3409.6646,3266.371
862,3503.681,3146.6646
863,3955.1487,3177.237
864,3715.6406,2968.5237
865,3626.6086,2751.3445
866,3441.314,2286.0864
867,3730.304,3309.1868
868,3546.226,2602.8936
869,3525.2886,1631.8889
870,4227.2554,3335.6902
871,3752.2397,3489.4175
872,5284.2363,4363.9253
873,3975.2925,3025.5344
874,3840.827,2747.06
875,7674.3325,6515.4053
876,4248.8564,3456.6082
877,4430.0146,2079.2231
878,6270.3975,4318.8345
879,6058.772,4066.751
880,6237.8687,4545.966
881,3482.9807,2251.5398
882,5195.013,3918.7065
883,3686.485,3809.9963
884,3429.1782,3019.4026
885,4782.7075,3894.936
886,6409.271,4638.7725
887,3626.6086,1103.5665
888,3597.2463,3697.1309
889,3434.4055,3257.4907
890,6136.006,3686.485
891,5867.876,2978.319
892,3461.6313,2941.7932
893,3917.0376,3351.517
894,3694.78,2924.6187
895,5516.0317,4266.383
896,3534.3416,1304.4346
897,4915.0005,3378.3809
898,3391.4338,2863.3315
899,3281.6514,2836.7002
900,4291.32,4347.714
901,3374.606,1771.1696
902,3503.681,0.0
903,6212.0103,4247.868
904,3705.2932,4645.042
905,4837.827,4192.5747
906,4721.4233,3034.6418
907,3270.7705,2698.499
908,3744.6458,2828.9321
909,3264.1614,2438.7917
910,3484.5957,1742.0897
911,3505.2476,2110.8354
912,3665.894,3034.6418
913,4251.812,0.0
914,4835.358,5349.4644
915,3614.7532,2948.5608
916,6683.393,4940.6714
917,3977.5762,2513.241
918,5979.73,3973.7654
919,3404.2456,3087.1199
920,3940.8206,3250.7573
921,3617.406,3461.6313
922,3994.8179,881.25323
923,3425.6711,2729.7095
924,3523.7678,2352.2693
925,4003.631,1892.2869
926,6011.127,4830.197
927,3302.9268,3343.6484
928,6299.8433,4270.6885
929,3400.6091,2642.3357
930,3268.5742,2637.4958
931,3812.95,3317.4482
932,5221.99,3449.8528
933,3631.8108,3368.905
934,5979.443,3963.749
935,5868.6704,3040.654
936,3487.814,2670.8516
937,3522.2437,3345.6238
938,5119.8926,3610.7537
939,3575.049,2675.5186
940,4824.9917,3709.912
941,4374.5015,792.5865
942,3437.8684,2707.5288
943,3534.3416,3025.5344
944,3529.8303,3084.2976
945,6075.575,4659.427
946,3835.1572,3368.905
947,3385.8696,830.722
948,3626.6086,2299.629
949,6121.9165,3892.3362
950,3517.6506,2566.976
951,5100.393,4082.3982
952,3391.4338,2924.6187
953,4252.7944,2038.6964
954,5602.7476,4170.0195
955,3955.1487,2859.579
956,4669.9976,3255.2532
957,3389.584,2592.7686
958,4080.4634,507.60913
959,5125.2324,4392.3906
960,4222.638,2272.387
961,3622.6804,3243.9602
962,4275.9106,2102.9993
963,5190.363,0.0
964,3380.2605,2675.5186
965,6478.4116,4553.8564
966,3593.1401,2689.3772
967,6204.9634,4369.6426
968,5805.189,4858.148
969,3366.9941,2859.579
970,3498.9597,2371.395
971,3617.406,1163.65
972,3437.8684,3441.314
973,3682.8977,625.22186
974,3821.731,2751.3445
975,6148.3438,4557.764
976,3584.8513,2971.8025
977,3372.7107,3503.681
978,3645.9092,2793.0586
979,5197.7446,3635.6855
980,3479.7395,335.68198
981,4658.41,3429.1782
982,3562.2317,3497.3787
983,3473.2102,702.86993
984,3509.9253,1892.2869
985,3623.9924,3930.2686
986,6922.124,4698.9937
987,3863.928,3272.96
988,3547.697,2456.456
989,3595.8804,3572.222
990,4753.1606,3572.222
991,6593.387,4693.495
992,3786.893,1054.9447
993,3872.0457,1631.8889
994,3754.3933,3302.9268
995,3275.1428,2179.3938
996,3795.0227,2896.3523
997,3565.1013,2934.9675
998,7404.508,5296.024
999,3869.351,3133.543
1000,4085.6099,3223.1755
1001,3744.6458,931.402
1002,3880.9465,1732.3029
1003,4357.74,3713.3552
1004,6162.259,4576.3574
1005,3774.5044,3349.5583
1006,5899.7744,3822.6992
1007,6148.5605,4035.631
1008,6169.4224,3725.8271
1009,3415.0415,1569.4587
1010,6129.6406,4516.241
1011,3434.4055,3182.2112
1012,3627.913,0.0
1013,3675.664,2899.9402
1014,6165.577,4025.1428
1015,6452.191,4522.3022
1016,3529.8303,3040.654
1017,3635.6855,2468.0679
1018,3755.4673,3550.6292
1019,3453.2388,2414.7695
1020,4698.2793,2832.8252
1021,5923.488,3469.9219
1022,3290.2383,2237.4404
1023,3809.9963,2788.9773
1024,4748.35,3898.3865
1025,5882.7227,3912.0044
1026,3396.9536,2991.1921
1027,3430.925,2965.2314
1028,5309.1577,3606.7302
1029,3609.4153,3022.4746
1030,3415.0415,2456.456
1031,4459.5312,741.4409
1032,3391.4338,2556.4622
1033,3391.4338,1910.2128
1034,3415.0415,2507.7034
1035,3997.0327,754.25824
1036,3694.78,625.22186
1037,3906.0823,2968.5237
