,FL1-A,FL3-A
905,5837.729,4478.566
906,6140.462,3882.712
907,3270.7705,1799.827
908,5071.919,2656.7046
909,3698.303,4757.0684
910,4545.049,5528.1694
911,4180.573,4654.84
912,3537.3323,2637.4958
913,3374.606,3243.9602
914,4083.6848,4116.856
915,5705.836,4147.2036
916,3575.049,3780.7283
917,3627.913,3138.8196
918,3458.2866,507.60913
919,4256.219,4966.0713
920,3275.1428,3025.5344
921,3302.9268,4220.058
922,4679.6523,3052.5388
923,5247.237,2656.7046
924,4949.0986,5852.619
925,3430.925,2978.319
926,4827.5034,3795.0227
927,3576.4583,3425.6711
928,5010.761,2332.812
929,3309.1868,3511.4775
930,3315.392,1079.3156
931,4796.657,388.81177
932,3705.2932,1702.663
933,5158.56,3529.8303
934,4906.5923,3010.1125
935,3290.2383,3149.2612
936,4358.5684,3317.4482
937,5471.9194,3639.5378
938,3359.2986,3285.9578
939,6697.09,4749.6655
940,5291.9106,3606.7302
941,5038.7812,8.4703295e-22
942,3461.6313,4528.932
943,5725.013,3979.0942
944,5214.1855,3216.112
945,3418.603,1439.8914
946,5101.5,3806.037
947,4160.9927,4064.7673
948,3609.4153,4393.956
949,5167.661,4003.631
950,3456.6082,3184.6858
951,3648.4407,4311.7344
952,5033.307,3893.204
953,5076.801,3711.0618
954,3413.254,1054.9447
955,5228.899,3130.8906
956,3321.5432,4207.5234
957,5176.4097,4610.287
958,5029.031,3708.7605
959,5195.75,348.9821
960,3349.5583,2566.976
961,3772.4165,4165.5225
962,3335.6902,1828.0605
963,4003.631,5000.4014
964,5771.239,4149.523
965,3484.5957,3092.7327
966,3355.4187,2764.072
967,3645.9092,2855.8096
968,3353.4707,3177.237
969,4615.491,3167.1868
970,5285.8696,3184.6858
971,5526.7114,8.4703295e-22
972,4995.447,3612.0896
973,4807.512,3130.8906
974,3791.986,2991.1921
975,5091.341,6134.454
976,5253.674,94.532394
977,3950.4084,4179.4707
978,3948.8203,792.5865
979,5700.7964,3915.3643
980,3261.9448,1450.9207
981,3866.6453,3733.6416
982,5444.878,3339.6807
983,3281.6514,1372.8663
984,4874.966,5461.573
985,3933.534,4342.639
986,3389.584,1042.7155
987,5868.8774,4207.5234
988,5095.6978,3003.8567
989,3453.2388,8.4703295e-22
990,5550.041,3987.379
991,3584.8513,4424.087
992,3691.2378,3270.7705
993,3389.584,2134.0796
994,3805.0435,4252.7944
995,3404.2456,3962.1938
996,6084.54,4246.8784
997,5040.957,3744.6458
998,5880.8994,4886.4507
999,3815.8901,3887.1045
1000,5177.82,3833.256
1001,3876.5115,2186.7961
1002,3437.8684,3345.6238
1003,3503.681,2707.5288
1004,3575.049,3010.1125
1005,5481.371,3402.4297
1006,3429.1782,2734.0793
1007,5250.896,4014.4783
1008,4357.3257,5342.4907
1009,3300.8276,2551.1624
1010,5340.2583,3040.654
1011,5096.07,3970.7002
1012,5582.957,3767.1672
1013,5527.5625,1837.3773
1014,3517.6506,3122.8762
1015,3309.1868,3736.9624
1016,5031.6553,1980.0387
1017,3613.4226,3279.4885
1018,5056.2383,8.4703295e-22
1019,3579.2676,1269.7141
1020,4779.587,3517.6506
1021,5731.2437,3989.6199
1022,5494.7954,4137.2495
1023,3978.3357,4508.1743
1024,6030.7188,4203.8193
1025,4963.455,5235.7305
1026,3708.7605,2607.9155
1027,5306.6235,3976.0547
1028,3878.289,3657.225
1029,3268.5742,4460.9355
1030,6007.657,4031.4565
1031,3415.0415,2230.3296
1032,3495.794,3384.005
1033,5472.3193,3573.637
1034,3323.5815,3084.2976
1035,3361.2305,3473.2102
1036,3281.6514,4238.401
1037,4508.499,8.4703295e-22
1038,3775.546,4133.6987
